case_seed, iteration, entropy, p01, p10, bias, scc, noxor_h_orig, err, percent_err, alg_idx, algorithm
12d8c48c2c090c8b70dd79bf4b0625d2cc51c21177bf2abcbdf76bada831f06c, 95, 0.625000, 0.351562, 0.508489, 0.408769, 0.139948, 0.412925, -0.212075, 33.932000, 3, tCompression Test Estimate
0cd0c967139f3b0d41a427ee6c550ff247f9f71cf60e92caa9dbf459eebeee67, 96, 0.625000, 0.351333, 0.925781, 0.275099, -0.277114, 0.426497, -0.198503, 31.760480, 1, Collision Test Estimate
3f8bff0b86bd0d0b3e1c7d141f2adb66a874c2f2de505b6216e84a3358869afa, 97, 0.625000, 0.351562, 0.571157, 0.381007, 0.077280, 0.423883, -0.201117, 32.178720, 3, tCompression Test Estimate
9d0e0c08fe382c44ec7bad722bd5e750e2ffe45d121d87a96ab4a01ed881678c, 98, 0.625000, 0.351562, 0.468272, 0.428821, 0.180166, 0.426359, -0.198641, 31.782560, 3, tCompression Test Estimate
1fb5eec547a561fd869cc9637168bdaf9a3048e2b0e672f32a0e5de967e333bf, 99, 0.625000, 0.692383, 0.607458, 0.532667, -0.299841, 0.406772, -0.218228, 34.916480, 3, tCompression Test Estimate
a5a35cfe26bc9ade42c4b63e49725390ad4570f31c0fb7e39a4590da2e476fe2, 100, 0.625000, 0.351562, 0.383844, 0.478052, 0.264593, 0.445988, -0.179012, 28.641920, 3, tCompression Test Estimate
4d008f04a94f39bf23479638febd04560ffc37df3e4a34819db041f5335600c4, 101, 0.625000, 0.351562, 0.502426, 0.411671, 0.146012, 0.419643, -0.205357, 32.857120, 3, tCompression Test Estimate
2649fba838bd617c93ad518db54d2190ba7292cd7283de44e94783e46257eaf2, 102, 0.625000, 0.496919, 0.351562, 0.585657, 0.151519, 0.398169, -0.226831, 36.292960, 1, Collision Test Estimate
b7231657f9006cf62045313be0b6c6a42afa768e18780083996cc27999d08f60, 103, 0.625000, 0.609416, 0.691406, 0.468485, -0.300823, 0.488317, -0.136683, 21.869280, 1, Collision Test Estimate
4f1e9c0e2ddc7350119a5e653252981d24d5d760243fb313f2a4bf60edf710ad, 104, 0.625000, 0.643205, 0.654297, 0.495726, -0.297502, 0.432848, -0.192152, 30.744320, 3, tCompression Test Estimate
c39b028a88b155770f4800566ffe00c27b71a3e755a2a90b4a3158a3ea231879, 105, 0.625000, 0.512243, 0.351562, 0.593007, 0.136195, 0.448588, -0.176412, 28.225920, 3, tCompression Test Estimate
2745e92ed5cfb33176a6fab052016dc1fb6a68b759b0faf3c6e3d5fef3c4a2b7, 106, 0.625000, 0.351562, 0.612038, 0.364842, 0.036399, 0.494215, -0.130785, 20.925600, 1, Collision Test Estimate
a35d40ee69668ce1d777b590bdc2ab30d2ee2c79c4df85d3d00d3d77d1829408, 107, 0.625000, 0.351562, 0.487371, 0.419059, 0.161066, 0.417213, -0.207787, 33.245920, 3, tCompression Test Estimate
791c03b1a0a485ea6ee716022c774c9e4af6dfff16794b9989e9a2fb0ea307bf, 108, 0.625000, 0.735352, 0.572618, 0.562208, -0.307970, 0.412353, -0.212647, 34.023520, 3, tCompression Test Estimate
3accd0eac5c49a71976c610065a0256c1916db5e4304188c709a5d292d5ab44a, 109, 0.625000, 0.499006, 0.843750, 0.371628, -0.342756, 0.403441, -0.221559, 35.449440, 1, Collision Test Estimate
c70dbb3d72b5926909f92d72902bbf9b9d36a08d1655580ba17e8d8e28505167, 110, 0.625000, 0.405481, 0.351562, 0.535611, 0.242957, 0.429352, -0.195648, 31.303680, 3, tCompression Test Estimate
3b3edaa2a58a1151344fc0d20582d4d17f4c57427c6a1b0425a43b9ffe485d47, 111, 0.625000, 0.481192, 0.351562, 0.577832, 0.167246, 0.422855, -0.202145, 32.343200, 3, tCompression Test Estimate
e3f4639d7ba8c37b2b9895b1fe7fd7ab09df99f2e389659fcfa78968f650f586, 112, 0.625000, 0.351514, 0.884766, 0.284332, -0.236280, 0.485486, -0.139514, 22.322240, 1, Collision Test Estimate
85049649fae32b41f4eaa64510d0382cdb98cbe8c97e155d43176475118fbd93, 113, 0.625000, 0.357946, 0.351562, 0.504498, 0.290492, 0.414934, -0.210066, 33.610560, 3, tCompression Test Estimate
147e2b2e733beafbf3b492b31906087335e18560a76f038487982dcc7f52c26f, 114, 0.625000, 0.351562, 0.459014, 0.433719, 0.189423, 0.399610, -0.225390, 36.062400, 1, Collision Test Estimate
5ecc61beefc13883359afc2d87a8dbeead14021a584b72b47cec34d5dc35260d, 115, 0.625000, 0.351562, 0.533866, 0.397053, 0.114571, 0.270533, -0.354467, 56.714720, 3, tCompression Test Estimate
68b4bdc68628ec6ae139b48c65aa99eb0a48f003e25e346084430f0ee6d4a643, 116, 0.625000, 0.351765, 0.734375, 0.323867, -0.086140, 0.414146, -0.210854, 33.736640, 3, tCompression Test Estimate
0e84bacfbc97698fd219035269edbc848e2b1568251775dd276d37a1a2527181, 117, 0.625000, 0.627132, 0.671875, 0.482778, -0.299007, 0.478614, -0.146386, 23.421760, 1, Collision Test Estimate
68fb961b4715d8afa7ac3b631155ca41f00d7d2d310b45c9a371fca0bf455b6e, 118, 0.625000, 0.362792, 0.351562, 0.507860, 0.285646, 0.246699, -0.378301, 60.528160, 3, tCompression Test Estimate
cffad82050662ad08be192b670624962fdb5aa4aac1875bc6af28295051a33d2, 119, 0.625000, 0.351562, 0.515222, 0.405594, 0.133215, 0.493869, -0.131131, 20.980960, 3, tCompression Test Estimate
336bc8298b6a4fb1cdc77f919f7e26e749032847fdd980ab753a8c6ff1792b32, 120, 0.625000, 0.481526, 0.875000, 0.354970, -0.356526, 0.457022, -0.167978, 26.876480, 3, tCompression Test Estimate
4a27b851ebd533008071ccd7a018226080da774848b717754c15cef9bba4ce1a, 121, 0.625000, 0.653320, 0.351778, 0.650006, -0.005099, 0.409644, -0.215356, 34.456960, 3, tCompression Test Estimate
a0472c165f41cd11bd27c3ffedafcacec1a2d821f2fc641988c521f085f6b0f7, 122, 0.625000, 0.740234, 0.568179, 0.565750, -0.308414, 0.449908, -0.175092, 28.014720, 3, tCompression Test Estimate
a27201d5de509519ec28659fc06100797959b61e6c5385e6b36654148a0febfd, 123, 0.625000, 0.700195, 0.601136, 0.538061, -0.301331, 0.418837, -0.206163, 32.986080, 3, tCompression Test Estimate
862e258ff647b3def4b73d60e44f8800518cdceda576084c80f2458615d78a02, 124, 0.625000, 0.628659, 0.668945, 0.484477, -0.297604, 0.451789, -0.173211, 27.713760, 3, tCompression Test Estimate
1a336712646ddacbf7696919f4c7c4605906d19efdd8178373dd841ecc33d696, 125, 0.625000, 0.518553, 0.351562, 0.595959, 0.129884, 0.383578, -0.241422, 38.627520, 1, Collision Test Estimate
1a5094e98dd1643836b19e5ed370d72a01f897846c0eca63a08fe52ec9c8d211, 126, 0.625000, 0.655273, 0.642885, 0.504772, -0.298158, 0.424873, -0.200127, 32.020320, 3, tCompression Test Estimate
6b90ce54eea4a9aab52ac836fcb6856198402e9459761d7af3d73427686c66a7, 127, 0.625000, 0.603124, 0.351562, 0.631751, 0.045313, 0.422159, -0.202841, 32.454560, 3, tCompression Test Estimate
152653244d6b4cc1c9a40759e05bd98f370176aedd643b61ce1e5f05781e911a, 128, 0.625000, 0.418781, 0.351562, 0.543629, 0.229657, 0.412734, -0.212266, 33.962560, 3, tCompression Test Estimate
dd9d711d8efd32163e3b60bcadd67e3ec6da8fe47bdd25e26dba6a87a0299c86, 129, 0.625000, 0.351562, 0.646865, 0.352116, 0.001573, 0.353166, -0.271834, 43.493440, 3, tCompression Test Estimate
e72788a12c2d825ae857080d79d05e548f9bb83e57d56c705f28b22325e11623, 130, 0.625000, 0.698242, 0.602806, 0.536677, -0.301048, 0.411346, -0.213654, 34.184640, 3, tCompression Test Estimate
60025ff215bb007fb2cd995be1ad14556f72d98b96e9a7005a28cec164fb66f6, 131, 0.625000, 0.351562, 0.507051, 0.409454, 0.141386, 0.448254, -0.176746, 28.279360, 3, tCompression Test Estimate
62fb2bfe9118ee9f987c2a98ca58dfdb812d694219906b37f6fe2a481b4b2563, 132, 0.625000, 0.702148, 0.599530, 0.539418, -0.301678, 0.414743, -0.210257, 33.641120, 3, tCompression Test Estimate
fd4f8dbdd323ae440b87e4539e4fc913de103d5b0a59a0dd6bc04c0a69697af5, 133, 0.625000, 0.740234, 0.351388, 0.678105, -0.091623, 0.416593, -0.208407, 33.345120, 3, tCompression Test Estimate
c9bd8a556ced8111be2866ad598fabdcc21ba897439cc4212b62a4cc65942f26, 134, 0.625000, 0.351562, 0.620368, 0.361716, 0.028069, 0.483056, -0.141944, 22.711040, 1, Collision Test Estimate
9747886757791ab6cf02d6610c0364f814a4d4288974fd53386748c7b00f04db, 135, 0.625000, 0.643601, 0.654297, 0.495880, -0.297898, 0.418899, -0.206101, 32.976160, 3, tCompression Test Estimate
0df3ac5b9a738bf03c45981b774ca077bb3435ce26d194b3984af32b5746b6e5, 136, 0.625000, 0.351562, 0.525176, 0.400989, 0.123261, 0.492106, -0.132894, 21.263040, 3, tCompression Test Estimate
17c68c8a9fb95eb2dc3e4bd84ef9395b93c0422ca3ce5eee021100bec9bee0a8, 137, 0.625000, 0.485211, 0.867188, 0.358778, -0.352399, 0.336277, -0.288723, 46.195680, 3, tCompression Test Estimate
e0bdb3386d7838fbe2e6b41ddefc39a2e6848fc7ef6d0dd9db2e9527372b12bb, 138, 0.625000, 0.351562, 0.614712, 0.363833, 0.033725, 0.443724, -0.181276, 29.004160, 3, tCompression Test Estimate
703930d355b5ccdfeb35193da1ce777a2fcf70fe0374e215b6eb9402be85b7c6, 139, 0.625000, 0.675781, 0.622095, 0.520683, -0.297876, 0.413849, -0.211151, 33.784160, 3, tCompression Test Estimate
5db2ca17b1071e21d3c2d50877c5c9e508769346a7939b4e28f7345fe0ce68ad, 140, 0.625000, 0.768555, 0.351567, 0.686135, -0.120121, 0.424223, -0.200777, 32.124320, 3, tCompression Test Estimate
8997c40c51dfac60dd08944e0156bb62bfd8beb78dc269d7e9262e83c7937599, 141, 0.625000, 0.968750, 0.434717, 0.690255, -0.403467, 0.477845, -0.147155, 23.544800, 1, Collision Test Estimate
8b3f0c9430f1cb08b703434c45d17a4cd4a60f6c9dc1f63eb7565a72e83fdc51, 142, 0.625000, 0.390821, 0.351562, 0.526441, 0.257617, 0.423157, -0.201843, 32.294880, 3, tCompression Test Estimate
28b390c1278f21be30632848c04d089fae3729499de44d9a9c4e28efdd5db420, 143, 0.625000, 0.558211, 0.753906, 0.425427, -0.312117, 0.410416, -0.214584, 34.333440, 3, tCompression Test Estimate
6d38c6263b5da12aa62a4202d162bed41c4964b2a6efdd823bc894b501f3b723, 144, 0.625000, 0.351562, 0.525164, 0.400995, 0.123274, 0.347854, -0.277146, 44.343360, 3, tCompression Test Estimate
2841df870049735979257b99f59715317804bb58577a4dd96b1f97842a23ee36, 145, 0.625000, 0.352110, 0.929688, 0.274700, -0.281798, 0.420959, -0.204041, 32.646560, 3, tCompression Test Estimate
ff33c66b6f9b1dc59d80e4d30d708358b6f67bc22ff3e7a54fb4646001490e33, 146, 0.625000, 0.493616, 0.851562, 0.366952, -0.345178, 0.479851, -0.145149, 23.223840, 1, Collision Test Estimate
0f387ae62c777f470c15fec61219b27dd6a0c7bd70ae491769cca574020dfbb7, 147, 0.625000, 0.553144, 0.351562, 0.611407, 0.095293, 0.423678, -0.201322, 32.211520, 3, tCompression Test Estimate
cc0abf58ca79c8407a06c87e41a1068dfa7cd7887ac0a023e36a424a469f17fd, 148, 0.625000, 0.351562, 0.597984, 0.370243, 0.050454, 0.432485, -0.192515, 30.802400, 1, Collision Test Estimate
c15690ba52858559e42b646f5de3b58ba57414bb02e999434144f9a14709d562, 149, 0.625000, 0.565568, 0.744141, 0.431827, -0.309708, 0.422297, -0.202703, 32.432480, 3, tCompression Test Estimate
a6d6f273bb7972de70f7c03c81655a7b55a528c47e21cf3cd72f4a769626c2ea, 150, 0.625000, 0.650391, 0.647498, 0.501114, -0.297889, 0.423594, -0.201406, 32.224960, 3, tCompression Test Estimate
9b4139fecb09e5dacda43542c33b23035b8ea87570d084822598fc8c39e80077, 151, 0.625000, 0.691406, 0.351505, 0.662958, -0.042912, 0.415663, -0.209337, 33.493920, 3, tCompression Test Estimate
4485e5d2cc044dfd76723f1d762e17113716832c61f262e38b852e738457ae50, 152, 0.625000, 0.636863, 0.660156, 0.491021, -0.297019, 0.336418, -0.288582, 46.173120, 3, tCompression Test Estimate
5ad594387418836b59d1cb7ea710e681f1e9f26ee51e9a5deb470d2864007c72, 153, 0.625000, 0.707031, 0.594898, 0.543064, -0.301929, 0.424916, -0.200084, 32.013440, 3, tCompression Test Estimate
834402f4fc929fe4791b1547dcc03dbd02dee4ab344c8006e4cb05d9f50b3ca9, 154, 0.625000, 0.351562, 0.357831, 0.495582, 0.290607, 0.453891, -0.171109, 27.377440, 3, tCompression Test Estimate
c76d028351fdaf91069d875344a61ece9bdb11a513fafebeb2c74d082437ce69, 155, 0.625000, 0.351688, 0.648438, 0.351644, -0.000125, 0.426019, -0.198981, 31.836960, 3, tCompression Test Estimate
322a605adb591ee9f1425699034934c99c5cf7b30159d8d0dd57d0cfc9c5f5dc, 156, 0.625000, 0.960938, 0.438019, 0.686896, -0.398957, 0.402495, -0.222505, 35.600800, 1, Collision Test Estimate
b0350487c0fec04d2bff7783c9722e88765b8d71a91393a7d3abfdc2874c70e4, 157, 0.625000, 0.585702, 0.351562, 0.624906, 0.062736, 0.357078, -0.267922, 42.867520, 3, tCompression Test Estimate
7cf6e2eab6e8978af1bb29e0ef62acf00aa0ef6fe321910d3f24c50a741a375f, 158, 0.625000, 0.472202, 0.351562, 0.573224, 0.176236, 0.399968, -0.225032, 36.005120, 1, Collision Test Estimate
1a564302f50b57656ea015cf0dc988010dda4211f65fc284a3abf937e2b9dc56, 159, 0.625000, 0.610347, 0.689453, 0.469570, -0.299800, 0.374213, -0.250787, 40.125920, 1, Collision Test Estimate
7e2ba23db0277639888a7cbeb9ecb877025b5d637794ab8db9a61b524084d1c6, 160, 0.625000, 0.446724, 0.941406, 0.321817, -0.388130, 0.488980, -0.136020, 21.763200, 1, Collision Test Estimate
57e1593b08d151242b96004532946ede8b82e50b91e3a94369aff97bf66dc141, 161, 0.625000, 0.351643, 0.763672, 0.315286, -0.115315, 0.396987, -0.228013, 36.482080, 1, Collision Test Estimate
7b07eb9a827dd637a50330c9d24ffa2e07a7d15be45b0395920fc80a3a1448e2, 162, 0.625000, 0.382284, 0.351562, 0.520932, 0.266153, 0.263345, -0.361655, 57.864800, 3, tCompression Test Estimate
988c92d488c7d7babb78ecc8d5ea4d7d3eff44f080739f09dd4a667dea81006d, 163, 0.625000, 0.461696, 0.351562, 0.567711, 0.186742, 0.437780, -0.187220, 29.955200, 3, tCompression Test Estimate
0bdc62c8c053d37c154926f6ccd8b49050a1f45c9182554f7bb77e401fa0dc7c, 164, 0.625000, 0.738281, 0.570499, 0.564099, -0.308780, 0.421971, -0.203029, 32.484640, 3, tCompression Test Estimate
ad8b9691f1b10c6401b2efd4f5770fa7635ce2208beea55123e23570cf7a905a, 165, 0.625000, 0.555274, 0.351562, 0.612320, 0.093163, 0.422816, -0.202184, 32.349440, 1, Collision Test Estimate
8b0bc6298eade5115198bb8b1f7dde86ef776333bb8010feb9358d9267c422f6, 166, 0.625000, 0.426335, 0.351562, 0.548061, 0.222102, 0.403242, -0.221758, 35.481280, 3, tCompression Test Estimate
05da3182c12aa74b5c96e524d01863b319b5de3c7fd963cb4457d17ec806b638, 167, 0.625000, 0.933594, 0.351389, 0.726542, -0.284983, 0.330840, -0.294160, 47.065600, 3, tCompression Test Estimate
9cc5370a9bd69f18c99003700ef6523127e7bd759fc5526030f39824d81880fc, 168, 0.625000, 0.593209, 0.708984, 0.455546, -0.302193, 0.438801, -0.186199, 29.791840, 3, tCompression Test Estimate
35c1bc97d2d6d012b65df120e6ee70281d51e2feb285f6144a2b31a6779645c7, 169, 0.625000, 0.351562, 0.444618, 0.441561, 0.203820, 0.436998, -0.188002, 30.080320, 3, tCompression Test Estimate
56cf264ab3720d1dd35bd9252fd3aff2186c20d3ff0bb40f37813d324db5c5f0, 170, 0.625000, 0.722656, 0.581998, 0.553906, -0.304655, 0.454108, -0.170892, 27.342720, 3, tCompression Test Estimate
c4cec4554fdadcf14fe20438da35a74a65a3fe0a05942833a3b19fec031fb5b6, 171, 0.625000, 0.351562, 0.428044, 0.450949, 0.220394, 0.407325, -0.217675, 34.828000, 3, tCompression Test Estimate
fd064abd01d02db53991a4e1fa86f04d66da75ac5e7b9da0f9cc340d5bc7c8cd, 172, 0.625000, 0.552631, 0.351562, 0.611187, 0.095806, 0.332131, -0.292869, 46.859040, 3, tCompression Test Estimate
e2039a33cbb213fb08d13558cf80a762d832040f792f42515c0d88685b978856, 173, 0.625000, 0.351562, 0.412731, 0.459983, 0.235706, 0.442579, -0.182421, 29.187360, 3, tCompression Test Estimate
b09bf2835cd4ba529fc91fd2048528a13b7d44c45e91ebd57ed4454b2d6fb077, 174, 0.625000, 0.351676, 0.658203, 0.348236, -0.009879, 0.446023, -0.178977, 28.636320, 3, tCompression Test Estimate
a84dd57fbad3fd02caaebb1973e6b976a59c8bf0f1319c13a836f75b8c57af55, 175, 0.625000, 0.351562, 0.538820, 0.394844, 0.109617, 0.364404, -0.260596, 41.695360, 1, Collision Test Estimate
aa681332e8b57f61679ddc4d0447df7f58924522d66a5fe91ec164691d90b782, 176, 0.625000, 0.351562, 0.372412, 0.485600, 0.276025, 0.240532, -0.384468, 61.514880, 3, tCompression Test Estimate
f9ac0a3fae320de7fef6abd36d4e04409b3bd3a574ea103a5630695bc20a00aa, 177, 0.625000, 0.804688, 0.522527, 0.606298, -0.327215, 0.426624, -0.198376, 31.740160, 3, tCompression Test Estimate
fe3fa15ad0308a1bdb1c6b16a17daf60e2a0f0784fb44b0b2d649d09d052d386, 178, 0.625000, 0.351562, 0.505561, 0.410166, 0.142877, 0.405375, -0.219625, 35.140000, 3, tCompression Test Estimate
e9b0cde47b4405e8699ba87ee0bd946f34384898c5295c454b43d203e65bc058, 179, 0.625000, 0.530574, 0.792969, 0.400874, -0.323543, 0.453852, -0.171148, 27.383680, 3, tCompression Test Estimate
5a41ae9d82e776b514988fba461741000fef12dad6d277334affb962d1b220b9, 180, 0.625000, 0.351562, 0.394398, 0.471289, 0.254040, 0.422744, -0.202256, 32.360960, 3, tCompression Test Estimate
f68c1c806af0eb79c84aa0273ed85012d9ea3dc2d536a99fbc788a6ba55d01fd, 181, 0.625000, 0.534094, 0.789062, 0.403651, -0.323156, 0.413510, -0.211490, 33.838400, 3, tCompression Test Estimate
6cecd22ea0f861c3ec5a1d9461720bbbf44b14ec4a0554b969a5575713a5c0c5, 182, 0.625000, 0.351562, 0.589652, 0.373520, 0.058785, 0.477693, -0.147307, 23.569120, 1, Collision Test Estimate
d0c85b8e8dcd7bd9a6f3a9d57de6071d1ed2d10f9fc95ef40e52a7ee56ded25f, 183, 0.625000, 0.351562, 0.371638, 0.486120, 0.276799, 0.359841, -0.265159, 42.425440, 3, tCompression Test Estimate
4a4596b71ba01ba06475c7f13da5311856625a774a0d5a059cde8ddbc3671064, 184, 0.625000, 0.351562, 0.600235, 0.369367, 0.048203, 0.387542, -0.237458, 37.993280, 3, tCompression Test Estimate
7fe41d1516709085b100282c81220b63348e0e883e6557c7e605db0a8db5d627, 185, 0.625000, 0.351562, 0.635138, 0.356301, 0.013299, 0.416303, -0.208697, 33.391520, 3, tCompression Test Estimate
a1e34547080f4e55c39d38edde8d59e5757c82c3802f5d785952c96f26e0ad3d, 186, 0.625000, 0.719727, 0.584660, 0.551774, -0.304387, 0.427851, -0.197149, 31.543840, 3, tCompression Test Estimate
d3b604717028f9be7b456d2b1992d880a655252c2c97f7da7bcb661ca7639560, 187, 0.625000, 0.580519, 0.351562, 0.622820, 0.067919, 0.436188, -0.188812, 30.209920, 1, Collision Test Estimate
b55b789184fce1b8b5ba43b55077d9139804b9352d76d69191d9866cad6b6f7d, 188, 0.625000, 0.651367, 0.646648, 0.501818, -0.298015, 0.417605, -0.207395, 33.183200, 3, tCompression Test Estimate
fb3bb10846a42ab9ba4e907457d94d5f77c70ad6a36c8c2569fc0c6a2b4d20c7, 189, 0.625000, 0.628028, 0.669922, 0.483861, -0.297950, 0.414683, -0.210317, 33.650720, 3, tCompression Test Estimate
24d0b3265bb2e96f6ab61bd90525a68da3571597ec9e5de9d09420a66ca5504d, 190, 0.625000, 0.646369, 0.351562, 0.647709, 0.002068, 0.471697, -0.153303, 24.528480, 1, Collision Test Estimate
eb7568b2bbea99163e9c237a2a4cd3fa0d9785de7ebf19684c01d84b1095db32, 191, 0.625000, 0.678711, 0.620636, 0.522348, -0.299346, 0.418853, -0.206147, 32.983520, 3, tCompression Test Estimate
ec2aae2a34b49dd8861863e8cce16d43100ede3b2825c7d2b0e52fa4283a70b6, 192, 0.625000, 0.351562, 0.391254, 0.473283, 0.257184, 0.413100, -0.211900, 33.904000, 3, tCompression Test Estimate
a7db9bf0852aa5dfb58c2dae802fde70db81c81becc41d40aa9583da077dbe08, 193, 0.625000, 0.539201, 0.781250, 0.408346, -0.320451, 0.479109, -0.145891, 23.342560, 1, Collision Test Estimate
931c2ab6d0ccd964d449a2796e3d13ea926b1e04ead810405f93daae2cbddc1a, 194, 0.625000, 0.585145, 0.718750, 0.448767, -0.303895, 0.216304, -0.408696, 65.391360, 3, tCompression Test Estimate
50303c60c24c4eb8c71f9bdf73457d1a7ff626e9dd54d806bcd763f326feadd3, 195, 0.625000, 0.609253, 0.690430, 0.468770, -0.299682, 0.491949, -0.133051, 21.288160, 3, tCompression Test Estimate
3328fee5bbb2bc7d1008e4f36ecb1516581004519f2976bf4a4c48a75ea7ad1b, 196, 0.625000, 0.351562, 0.565971, 0.383161, 0.082467, 0.493113, -0.131887, 21.101920, 1, Collision Test Estimate
2b4cef3e37dd22683dbb85b883ff13f2ae554cfe28d305ccd4206c86fe4d924f, 197, 0.625000, 0.351562, 0.579716, 0.377505, 0.068721, 0.418266, -0.206734, 33.077440, 3, tCompression Test Estimate
dfeca0f99437045e2446f27f8ce35e7b1f2f3155bc91d96bd62aae194595b763, 198, 0.625000, 0.351562, 0.363180, 0.491873, 0.285258, 0.399941, -0.225059, 36.009440, 1, Collision Test Estimate
000a8824234ca650f024b74d0040bb8b7fc5718eb561027de023b2f9a27acb9a, 199, 0.625000, 0.514591, 0.351562, 0.594111, 0.133846, 0.329119, -0.295881, 47.340960, 3, tCompression Test Estimate
dc30582164918f51df63d68702bc03cefe6998a23ecaccf4df47ccd025127ad7, 200, 0.625000, 0.351562, 0.428188, 0.450865, 0.220249, 0.474473, -0.150527, 24.084320, 1, Collision Test Estimate
07e8f9402eca61cb85cbb7a0136479019fb2853056eb0bb02988b363355f9ffb, 1, 0.650000, 0.616994, 0.659180, 0.483472, -0.276174, 0.445105, -0.204895, 31.522308, 3, tCompression Test Estimate
c91363108fbde9031b63f3894765c847e92f4fd7af5d0bde23881831f60f85ba, 2, 0.650000, 0.594999, 0.362305, 0.621536, 0.042696, 0.444639, -0.205361, 31.594000, 3, tCompression Test Estimate
43f8216a10dc8db536c8149cbd5ef3a27932cd24916abce85dc6c37f1dca62d4, 3, 0.650000, 0.925781, 0.439002, 0.678336, -0.364783, 0.482390, -0.167610, 25.786154, 3, tCompression Test Estimate
df01c0e1ada35d266099357c24c4c6f56e09772b1d0ed34de4541eb1544beb5e, 4, 0.650000, 0.362654, 0.663086, 0.353554, -0.025740, 0.443209, -0.206791, 31.814000, 3, tCompression Test Estimate
697941fa1d3fb7794657a59c5b0063612f04436c241d687533442a78650fbe5d, 5, 0.650000, 0.585592, 0.693359, 0.457869, -0.278952, 0.409868, -0.240132, 36.943385, 1, Collision Test Estimate
55d1d32b09609d30f56055ced31da4185962c8a8cbaca435b6eef824fdc45cfe, 6, 0.650000, 0.453774, 0.362305, 0.556042, 0.183922, 0.439332, -0.210668, 32.410462, 3, tCompression Test Estimate
a371b475f36cfb226d99bd40c5e55ac404ce1b5ee64cf7172a6cda041785e8c9, 7, 0.650000, 0.710938, 0.572339, 0.554002, -0.283277, 0.357053, -0.292947, 45.068769, 3, tCompression Test Estimate
69ca43477ed2116e7bd4b03ccdbe47295478edd9976839b7f9cdc4b3a93f5d93, 8, 0.650000, 0.669922, 0.362726, 0.648742, -0.032648, 0.239493, -0.410507, 63.154923, 3, tCompression Test Estimate
9e16e3c8c4759729b39f91c195d3f64cadb338bddf7d59f0d27bc74d9369206b, 9, 0.650000, 0.655273, 0.362560, 0.643792, -0.017834, 0.457074, -0.192926, 29.680923, 3, tCompression Test Estimate
005ddbefa2f630f65d58bc74847f7c3c1525566f24d32253953a6cfbd4d6951e, 10, 0.650000, 0.362305, 0.475280, 0.432559, 0.162415, 0.490729, -0.159271, 24.503231, 1, Collision Test Estimate
5094f5c3688e1729576819ccb65d41d4d07e36aca9ab85bf24230db193817863, 11, 0.650000, 0.362305, 0.367959, 0.496129, 0.269736, 0.440286, -0.209714, 32.263692, 3, tCompression Test Estimate
e9ea8916e820556baf59b22972484a6884b58ed5b11f072574b10e4617785acf, 12, 0.650000, 0.362305, 0.511798, 0.414487, 0.125897, 0.439844, -0.210156, 32.331692, 3, tCompression Test Estimate
c3f2d7995871fce3ac42ea20d777655d3b767e472b57ff16d07554e8906e7d57, 13, 0.650000, 0.857422, 0.473804, 0.644084, -0.331226, 0.420155, -0.229845, 35.360769, 1, Collision Test Estimate
9b5a2afabcdaf4ba6b6a464332e50bceb46f50a44022ac52163e7060ca508c35, 14, 0.650000, 0.794922, 0.362643, 0.686719, -0.157564, 0.425106, -0.224894, 34.599077, 3, tCompression Test Estimate
606c4d56f3c27296f411c23fab46ad70e3102b7efaa21ed32df3634b6744447d, 15, 0.650000, 0.569526, 0.712891, 0.444104, -0.282416, 0.357897, -0.292103, 44.938923, 3, tCompression Test Estimate
d603a77278d00ca6db92719b73cbe9e270eace43359179c690138cdb87ed4e17, 16, 0.650000, 0.617520, 0.362305, 0.630235, 0.020175, 0.446689, -0.203311, 31.278615, 3, tCompression Test Estimate
4fcf4cb70333e2c2e260636f869eb29834a88434bd4c2456b2eee329d2c2c5ee, 17, 0.650000, 0.410501, 0.362305, 0.531183, 0.227194, 0.512443, -0.137557, 21.162615, 1, Collision Test Estimate
0b0a72f114eb2a1cade52b47294abfe10645fa7f736682e3f0007270ea67a20e, 18, 0.650000, 0.644531, 0.362293, 0.640163, -0.006824, 0.445139, -0.204861, 31.517077, 3, tCompression Test Estimate
a4ada62ef18e015dda4d9654ba1ff208dd441f4c89811e178ce003ddd197ebc3, 19, 0.650000, 0.362305, 0.609492, 0.372819, 0.028203, 0.469165, -0.180835, 27.820769, 3, tCompression Test Estimate
2f2f1894c2a7c69590e08927c94b5b6cefba110c58697e6e196d2cbbc8272a69, 20, 0.650000, 0.621812, 0.654297, 0.487272, -0.276108, 0.471431, -0.178569, 27.472154, 3, tCompression Test Estimate
ed8df093609f6fd5ad2c48ba1e8e4c14bb1c2499e2c4871080df1de793d7d1ad, 21, 0.650000, 0.362305, 0.508321, 0.416143, 0.129375, 0.255224, -0.394776, 60.734769, 3, tCompression Test Estimate
b9118bdace22a69ea416253b57b3e476acb4ceeab49d87c3c3478a817a89b37e, 22, 0.650000, 0.362305, 0.572038, 0.387764, 0.065658, 0.450723, -0.199277, 30.658000, 3, tCompression Test Estimate
2db480e7b4d32c26e479501bb4c43668d85b301c2fa7f8f18026559db9a927dc, 23, 0.650000, 0.513357, 0.362305, 0.586250, 0.124338, 0.410068, -0.239932, 36.912615, 3, tCompression Test Estimate
